transaction_id,final_amount
e082bed8-6b25-40fe-bc79-8d9c30485a50,77.0
f5b5df63-a3ec-4033-9f9c-49313c00125b,78.0
9e237822-1e66-4394-be43-b7992260eca5,81.0
5479a488-3151-4b9b-97b3-d53bfc69f605,78.5
71386d1d-0c30-482f-a187-b6094716f30c,82.5
342aee0f-dd57-499c-97fc-d1b00d7c8d54,75.0
1b9a1aaa-160c-4ca9-97c9-c9fa789c0982,75.0
866fb24e-7d5d-48e6-9cb1-d2376c61e8c7,78.0
e8823229-d549-4e53-ba6f-3e3f8490dcc8,81.0
b2fb3afe-c9ad-4bf5-b0d0-f4e726ef6b00,75.0
52ecce6f-8e81-4ed3-a4c9-7fd304f8b770,76.5
01baf71f-1d75-4e24-98ac-10cc43d03ef1,78.0
1aaaf22e-a4d7-4ead-aea7-5a65cf244775,81.0
c4948abb-a395-461b-b1aa-e6a6a245dd9a,75.0
7dbe24ab-ef86-40b1-aa5b-631dcf2e8ad9,75.0
5ce62a15-3251-4e69-87a1-fcf230a1025e,77.0
75402563-2b51-4529-a3ef-4534d5400f64,75.0
ab665e8f-39ed-43dd-9932-fde9cd3fe8b3,76.5
a61925c2-1102-4f78-90da-d1ee9c4b38ee,77.0
717f1636-0ad9-43c4-99aa-46662e636960,75.0
109c1d8b-a318-4003-b82f-3396e9d0f473,76.0
fce4f3b3-1e76-408d-ac0a-a1edda5ae377,78.0
070d19af-03ae-4e58-8b10-81bf4d80b195,82.5
529cf212-5729-419b-9339-6949a3717df3,75.0
1b36f4c3-d1d7-44c8-a424-65747f927715,75.0
64083bc5-f4a8-494e-a1a0-6c1ec8be35ec,75.0
3a60ade6-9fa0-4c17-b028-45aecf74a034,76.5
399fd17a-4331-450d-a784-abc0de58201d,75.0
a4badab9-aa77-4bad-b5d7-35b771f259b2,81.0
be5d3052-9c84-4ab5-b8c0-b6497c885136,75.0
d44aa674-af0b-4c5e-a3cf-8dec2b69bde4,75.5
1f5259c5-0c60-4379-9c42-f72044d2b803,85.5
c8d30362-4d4d-4e33-a811-faa7524ddb97,76.0
d6ae7068-0986-4ee0-bf7a-9d7955be64f8,78.0
ec949411-83c9-4f1f-b67c-e8ed3051e1e3,76.5
bf802c0c-1a4a-49e5-a56d-56d484f65e52,76.0
eee4d177-2259-40e5-97f2-f49914df8904,78.0
5aba3c9f-a211-499b-9587-e3ac1fb77e3c,81.0
13ea1a7d-cbb6-4a86-bb6d-dc40900cb52d,79.5
245fd495-bd0d-476a-9d6f-5b1e0a28c36c,78.0
5b035b99-143e-402e-8e88-79067fb8d9be,75.0
0fd7e21e-933d-4098-97ee-0f51d2ef55a4,81.0
10f7c812-c9c8-45cc-a378-035636d8cd25,75.0
daf9c24a-f73d-434d-9ca5-7de5479cc51f,78.0
2afe5900-7a01-4f6e-b6da-b007add4e0e0,81.0
c018ca5b-daa1-4b0f-9c35-a36b92a6ed42,81.0
f3fea0bb-9e45-43b6-8d39-e088785564bb,76.5
7ca4be9b-ecaa-43e2-bf03-ade4c57ddf73,77.0
c1836f0c-95fe-44a2-9037-bd3f35f8a4b7,78.0
c55b7ba7-42f7-42b4-b3ce-52b5dbb147e0,82.5
2679d52b-31d4-4dbd-afc3-4394e990a58d,81.0
68c190dd-1254-42b1-a017-66c38b86e83b,75.5
1ab619b5-90a0-45f1-a78d-db280ce07029,75.0
66f21952-30f7-47f0-b172-62aeaa159f6b,75.0
e67daa46-5cba-4249-8bab-6b229f7061c2,75.0
9397ab54-2400-423a-8f1a-8b832fedce50,77.0
13326593-ce9e-4bfc-ba26-dca005d20db2,79.5
9ddc71fc-4b4c-46be-9410-6635f1146c84,78.0
2abd88b1-f195-4139-af06-4ec0031bc268,77.0
c61e876c-bb8a-41b7-af55-ca284b3caaa3,75.5
40e4e8a8-a4e4-40a5-a7b1-7f15cdcf6402,84.0
ae13ec0f-4b4d-424f-b345-adf2ba1d6f21,75.0
093fb742-4497-4dde-a266-4dba6f0074cc,85.5
988e2172-a86e-48d0-9e0c-abf93e797584,76.5
ce0d282c-1e3f-45a7-96e3-164cf7ef849d,76.0
356342fa-48cd-4531-88c3-7d80332b88e1,76.0
a40a94a2-ef50-41fa-a78b-8d39a900d306,75.0
68222ec6-b8dd-4bf6-99e2-7ee2753d056c,81.0
3f15ddd8-ac41-4fd5-a379-62bb80bf6afa,82.5
75b69e3e-5ed2-4043-820d-b1d1533580c5,76.5
b89bc11a-27fa-43ea-822a-2b4f4917f38f,78.0
8b917f1f-9a82-4136-8b32-28a44dd6237b,85.5
f3f9dc65-b89b-4c73-899d-621b1713257b,75.0
9a83b6fe-6506-46f9-b009-3fa70cacb5a3,76.5
80a15cb2-8c88-40f9-8c8d-30123b951f4c,84.0
a8b1b6ea-65bd-48d5-9620-a0e1d9bbf057,78.0
ba143b75-308f-4c22-b7c2-5ec17dff9863,82.5
fd8d1de8-d632-4e17-b6d6-5b66b7d24d81,84.0
b4ae77f9-3216-4f22-9ed2-75a670a30748,80.0
b17c90c6-9c58-4cd4-bd46-ddf2b9b5a4d4,79.5
7f717c40-3d2e-4dc9-adcc-cead140bad28,79.5
732d5f35-adf1-4109-92b8-a3096d235211,75.5
cade9a92-7adc-4af1-9fae-e4cb2cfed9a5,85.5
912261b0-6ed7-4b81-a814-eacae76c8c7b,81.0
06b4ca29-09e0-42e4-b054-2d50a06d8d6e,75.0
5e6b4cff-0b16-43c1-9c90-7021198c0517,75.0
a50cc79d-1fad-453c-b541-63d405a52ac2,79.5
7411f828-3c73-4915-981f-a728fe6edbfd,79.5
0fe737cd-534f-45db-8bfa-319ef3bfecf7,75.0
068b6c71-30a6-4524-880d-0160db8536ff,76.5
af2e6c6b-246d-4ce0-ae2e-09b49d890e1a,75.0
6bdd86c5-b14b-4b57-8044-1781b02e6766,79.5
ef797e07-67bf-45dc-828e-317e99e804d8,81.0
c7a74324-2172-4a07-ae44-3bce099fd9c4,87.0
44d7d2cf-f053-46f4-bff5-80973a1eb97c,75.0
a83ce5ba-ebc3-4c46-a635-c07ce4f3ffd7,75.0
f920dbf7-6a4d-4c0c-8ef4-157d5d177d01,75.0
ccfb86de-7630-451e-b892-977f3e3ccbdf,75.0
b84812bd-11a7-4b83-8fa3-82b9a6ca5bbc,77.0
34b368e1-d8d3-4aad-a473-98050686a941,78.0
48905586-5cc4-4c79-8c4f-d9b2b772ad5a,75.0
fbc775a7-d7cd-4fba-bbe0-e6c7a10685e4,81.0
ea222537-00a2-4f7b-9f81-ce7923506312,75.0
00849247-3a9e-4467-bdb4-e06c0d763ba0,79.5
1af29b76-1be9-4293-a1a6-a4f138b99816,81.0
62a8f7d2-a1e7-4a9b-9230-bde04a9cc1a0,75.0
0d764537-9bf7-4d7f-b418-af6bb672983c,76.5
8e0f2529-ae96-4164-961c-d432865973cc,77.0
32155a07-5a4e-4b15-9190-2ced86077793,75.5
12a8e73a-4094-4860-8a04-bd00df0c93f1,76.0
35539803-8e95-449b-ba34-613b323801f3,76.5
9732769e-f219-414d-a36d-3d7592d97fb7,78.5
605a0cbd-e6cb-4da3-a488-397a78b9432e,81.0
177c3a3d-7ffe-4173-8fa5-ac6dd8c84cea,87.0
d2c7ab21-f2f0-4889-afee-e3ad4800983d,76.5
051d5956-2fa9-41f0-9057-ac2d7afd917a,76.5
b6e67b4e-23aa-43e0-8b5b-9e95acd67757,78.0
f00d853f-ccb8-4e2f-9ce7-740882eb3cbd,79.5
22b3b7d8-1890-41c7-9197-65f0cd89772f,75.0
d74a49d6-49c5-4eb0-9b42-a96f27b38cc2,78.0
c8b27a7a-a253-4a32-898b-cc640655d6ea,75.0
5e8a5d6c-9991-488c-9640-2db53ac48fc7,77.5
51eb7d3b-63b8-41ee-af49-8909f798f7eb,84.0
e736eb80-2554-414c-987d-9ae3c4ae509b,75.0
5fa629e3-ef91-48a1-92c4-bcf44e54e063,79.5
64f1dc7e-89eb-4ae4-ae60-ffcac9f7dcc3,81.0
b11feed5-c780-40b6-baf7-c3608fc84b6d,78.0
aaf5e018-cbfd-44f6-8f21-6e6e03a14648,78.0
10c9fbaf-7eb0-486b-91d6-63be96e42869,75.0
2b1f5ee7-a6f2-450d-bc2f-aa5b8119cd0d,76.5
28a6ff64-de2e-4f8d-b554-2bb7c537647f,78.0
15c7372a-1444-48e1-a480-6c0a6eca8f50,78.0
5057e125-27a3-49c6-bd98-a4e1675b9110,75.0
941998b0-5918-4eed-9ab6-be747948f2c9,81.0
ace87ee5-9344-40fe-9eb3-5302558f862b,77.0
97b26738-ca96-41cf-a814-4f11ceeea4b5,81.0
520ed0c8-73fc-4474-8384-dfe07c8931ea,81.0
c3e91fb2-4444-4df6-a7e9-54ddb648913b,78.0
7eb365a2-7854-4d5c-8535-733b5fc1bd10,78.0
f6f25330-4ed4-4386-bb84-5c2e5c262d2d,77.0
5932a5df-b022-47d1-9f64-9bd41f6d6524,75.0
ca14169d-7d63-4369-91c3-5a8247055618,78.0
b650dfec-9685-48b7-b1df-a93292de693a,76.5
5a2abf39-550d-41c7-8bb8-4dcce629bae6,75.0
4d365dce-fae0-4673-9bb0-2b8cd701317d,78.0
8963209d-8726-4b32-a4cb-bb98e3665cde,87.0
34713ad6-065f-4747-9a0b-f876c0b948dd,82.5
074b9010-a397-4144-b775-357d7f3821c4,75.5
564f1a9d-1ce4-481c-8fad-15e9bece87da,82.5
b96213f9-07c2-495f-96c1-e244d32c2cfc,76.5
e93cdeb7-d952-41da-86a1-a2ed56aa6204,81.0
4212b0e9-7b2a-4598-9be4-2fad16f0933f,75.0
a13c71d3-5bb2-480a-aeaa-8dd3124ce8e8,75.0
fa9d2b87-45ad-46f6-bc7d-9b757bcbb4cc,76.5
bbf22a9d-f82e-420c-884c-08445b8e8a0a,81.0
e41704ff-bc32-4410-8c23-04a222fe0641,82.5
4ef3b0e6-6918-4d3e-ba7c-222bad369745,81.0
b7ef4b7d-22c3-440a-abb1-82d29e685ec0,75.5
22304375-a3d7-4eb4-bdc2-567c5b4c9b84,81.0
1e5fa6a9-7995-47f0-9181-d9b7b73a0802,77.0
231cfa47-7575-4e33-a5d2-86364061868f,77.0
7736036a-ff6c-4171-8e7b-4bc0aa5871bb,77.5
229cab7d-0b9d-4c74-a44d-1385f435bf9d,82.5
f7630032-7c44-469c-bf9f-8dcb64033304,81.0
7984cfe0-d3c8-4d08-b77b-ed631aad0f0e,75.0
6213225b-b946-466b-aa29-551862fe074f,77.0
7e10f86a-4074-4243-b062-8c12d4652b78,84.0
397e4131-7368-4946-9869-16d050d21456,82.5
1c5038a9-5b6b-42c8-91e5-10227e1dd07b,84.0
ff7fc034-6ffd-4e0e-9eab-d9e16b07325c,76.5
6526bfc5-65ec-4bf4-8561-a5f20ebad3f7,81.0
7faf771a-a859-456e-bd7b-b32d25cfb834,81.0
fe0b12ca-30b0-4bee-a781-e864884d499b,85.5
ee0873e7-217e-43e2-be09-976189cfae69,76.5
1d518860-0f7b-417a-9fa9-c923ef10cb76,75.5
d1da1a53-8eec-4ecf-b48d-898ba12c4624,79.5
c2e92bf6-1734-420d-97d9-ae19684c229b,84.0
60670768-5149-4a14-ae31-3baea094993a,76.5
26f553b2-91ee-4c71-be30-576b5590fc1e,78.0
d3fa76db-5474-4d2e-a075-7d9aadc6b130,75.5
325a898a-2871-4b19-a27f-b2ed0cda478d,79.0
10a2e46b-a471-430b-8ff7-635eb7f6b671,79.5
40f7f379-a0d8-4ea1-8f8b-af4caa809665,84.0
50144d4d-94f3-461c-b959-982c7f387bf3,75.0
d4bc8b76-ab58-4286-bce9-854c0f6f270f,84.0
f1ad2a3a-72c6-429b-9403-84a2e433b079,82.5
7b7fd4fb-d620-403b-8fd4-09bd85ffc4d8,75.0
256b03aa-6b74-448d-984f-4d0dc9d9a490,75.0
6ce45cff-1ea9-49ac-a8e3-e8b843e431d8,85.5
10897c41-63a5-462b-a824-ad648dd082d1,82.5
2bd18b28-cf4c-4c75-9ea0-ada87e1a9e0e,78.0
e04755b2-eb62-4e02-b8b0-9852e1f283a9,79.5
f49f0a3a-47f2-49bd-b287-65fee4f3de7f,81.0
db9cbd71-1387-4b72-8d26-319e99cc2c60,75.0
af20075d-564c-4c7e-807e-ba7907fd391d,75.0
949670d1-ff72-47bc-83a5-90bdcf99c47c,75.0
7673fff8-761a-4436-840b-9a49c7fffa84,79.5
32edfe0f-2959-4033-bd2a-5a03452a826a,76.5
16495600-d540-4d89-b97d-0d83047beaed,87.0
5a9f9b04-586e-4b2d-9d02-0a7e6d6cb43c,79.5
0d8140e5-4b68-4bd7-a71b-2a7cc94e9c2b,75.0
d936c480-ebbe-4617-ab7d-04d1fc3b67fe,79.5
2a4d72b2-895f-493d-b7f1-65d45d73908f,75.0
0c39d39b-7d1a-4f4a-8894-3e62df05a872,78.5
1fb76f1c-16eb-4ab0-b477-8e272dbd4c80,84.0
d980d465-38a5-469b-858d-aa4b6e75146e,87.0
a03f6a26-8f9d-4ca7-ae18-330be6e986a2,87.0
8edfced5-e60b-461f-ad98-665943bcd9f2,76.5
7d7d7a28-1bfd-4371-91bc-45cd9fa2a986,79.5
cc8ca1e7-0e6c-4060-a547-6c0437b35c8e,77.0
8c2f338b-bb45-4240-a552-9d6196051028,82.5
c841c169-3bbe-4a5e-95ed-63ce19bec191,77.0
ab493037-6fc2-48a2-aec2-7c81cdd71f62,76.5
36e44a06-b748-4e1b-9dd8-60d37bdac9d5,75.0
09d969d8-00bc-41f3-9ecc-d76847c9acb3,76.5
26a48964-c583-446e-994d-060d1b8d85e0,76.5
be9a6c41-933b-47ce-a813-395c45a16297,78.0
7225edda-a7bd-45b0-8da4-ce4808c4d22d,78.0
0d21facd-92da-4207-9a71-e234462e6618,75.0
246b7ae1-9677-477b-97f4-ee4e0791be63,78.0
3d8d079d-5a9e-45ed-98f9-fbd15ad3a414,77.0
00f5783c-c519-47f5-8f73-62094d68e898,78.0
452c7843-6750-4bca-95f2-071feb8ac247,78.0
eb2d6e67-afdd-4ad4-a028-86f5c7fb4c62,81.0
1d580677-16a9-4d5b-a828-58cff01ffefc,77.0
0124473f-9d33-4b5a-925e-887a96e68c9f,75.0
8a5e4164-2fd8-4ea8-bc3c-cc96653468fa,75.0
f0f12e4d-d9a8-4d30-8162-9dc7e140f62a,77.0
744684b6-84bd-4507-bbee-8e28de42f62b,75.0
3d3bf2c8-b06d-40b0-a6f7-2e0770ec27c9,78.0
18b87e5d-dfaa-4135-92e4-7600c43a555b,75.0
f0535a5f-a7d9-4176-b186-930fa2e49e89,75.0
73ec561d-0a5e-4d93-9332-074913f2dc17,85.5
c1a4cf9d-8887-4b82-8d8d-174f944dcb3a,77.0
ead03864-a8ee-494f-87b4-9bcb57a822d6,78.5
acbf286d-ac00-4fab-871f-f18b01039fda,76.5
a9a3040e-4d59-46c8-ad81-a65622cb9a1b,85.5
791ca2d7-d909-4c0f-b4eb-de512f581d73,81.0
d6b21230-e8b3-421d-a0be-f78b43c6c345,81.0
e603486d-78b2-4984-912b-f59a2651e83d,82.5
52ddca07-5f82-4b81-a99d-76a3150b4c70,85.5
a4077a5b-a738-49a8-8c34-4300fdc2f883,78.0
6cc881a1-ae11-47b8-88e9-6983cc1b68d5,75.0
f8d11c46-feb1-4f6a-8f67-b52377e0a8d1,75.5
3729bf7d-4da1-4815-82b5-0135df4041e2,79.5
0d47d4ec-55b3-4c47-bccf-1634f7f52c9d,81.0
af3d140d-a40d-4f37-80f3-2ef28c812ca5,76.0
b6c1ad29-a9b2-4a98-93dd-93ffc7ba0f04,75.0
6e52eb6d-f85f-4571-8d75-e1672a440b19,78.0
e82d7268-5512-4eb3-bcf1-616e5b89fdac,78.5
8e4b8617-f46b-43bc-b957-ed2b5026926a,77.0
84af83e1-204f-4ee4-90c5-335b37497886,87.0
70fe982d-acca-4ebd-8420-3e846a462b37,84.0
5675e0bd-975e-4a91-842f-6cb0006ebd0a,79.5
0346c454-0019-425a-bf93-cd41dc396d38,75.0
e9bb1314-1677-43bb-ad50-eabf5db93dd1,75.0
57ff4898-5707-4b39-bb55-9f567113aa02,78.5
c70d7af1-e4e6-4baa-a9a1-25ad0c9f6dd1,78.0
9e32e5e4-4529-4f3f-b649-bf1a54a53512,81.0
269325ab-1850-4e51-8b6d-ae0319258117,77.0
013a5dd6-e884-46a4-8821-54d38b04837f,75.0
0fcb9561-4de0-4296-8952-80943a2b5037,79.5
6e896355-e512-4c5e-a35a-934c2d593046,78.0
a31aee86-f7a6-4eed-b138-0b109e90d320,77.0
c0f71a87-a994-4770-92cc-44c605d6ff58,75.0
d949258e-c9e1-46d8-8061-86d0ccf1c80d,80.0
653855f2-eb3c-4e65-b239-4690465fea4f,84.0
e519f691-7f6e-4d93-817f-c8808646c2fc,85.5
caf5f311-df48-4b6f-b10b-9e218e3e46f1,81.0
139f7166-c8dc-49f9-bbc0-da4c0f489609,77.5
2100ec8e-75cc-4a9b-9e69-18f4d52645e2,76.5
5983a3a0-dde5-458a-b813-87a3bfa84173,76.0
4c460684-2b68-49da-aa8f-b71fa09dfd81,84.0
707dab0b-0649-4187-8c82-7d964890c1f8,78.0
aba97811-47c1-4b02-8b80-bb2130a1eede,84.0
c5a257fc-a5b6-4d90-bf01-6a5493be7cff,75.0
c2be36e2-8a8a-4ec3-bdd5-708578b337c5,78.0
91f29bfe-b133-417a-9957-1a4cba388c3c,78.0
9147f17a-cf72-4990-a855-84b801e9dc7e,75.0
f9ed11a8-4485-4a83-bf2e-9a891f79fdab,75.0
73f06cf7-5546-428f-ba1e-1d6fab2a79fa,81.0
208500d5-25e6-45f5-8e3d-a06855f7f967,84.0
cd998125-fd47-4aeb-8121-653848133d7b,84.0
09f3122b-b542-4557-97f1-c8e36cd3265f,76.0
3d2f7ed3-eeff-4688-a149-8af4e04299d1,78.0
a6298e0f-3d75-4f82-8cdc-cd1bdd66102d,79.5
e51eaca2-53c7-45ff-9d1e-d1d730b275a3,75.0
1c13dbab-c5b8-4d27-b4b3-7dbdc634adf4,85.5
46e1ac9f-7765-43fa-813c-49f205c0b7ff,77.0
ddfd297f-f3a0-4ccb-bb82-085a091b3027,82.5
514b1300-15fa-48cc-b281-bc50517d63b3,75.0
0091b28b-e51e-45d6-a212-5af48c4220bb,76.5
dfefc858-37b8-4f04-80a2-2885b2b8bd88,84.0
0cb9967a-b46c-497e-a5f0-a4dfcb29a793,87.0
c25a9de5-0890-4280-8f16-643b592cf32a,77.5
0bfffe0d-958e-4036-b8bb-5e8800b2e438,81.0
14544eb6-9592-46f7-9980-96ccf6e01e1a,75.0
e7b67870-5fa5-4405-8384-0eedeb53dfb3,78.0
d423abf9-2aa4-47da-af5c-2f827aec8330,76.5
a6b4b48e-c95e-49fe-836d-75be8d0cba83,76.5
c89f5175-45cf-42b8-a65a-90548d950438,76.5
9c30dda7-b753-48d0-aac3-8645f0bedbf7,81.0
2564974d-7b57-451b-bd2b-272a1da98ee6,88.5
baa0b5b3-6cab-4407-8691-8f25d9d3d68f,76.5
8e05ca9d-95ae-41a0-b5c6-25e9ae94ac3f,78.5
c18b1776-0c82-44f5-864e-8308e99e7c94,79.5
32137539-9e1c-4e98-b209-df6fafafb591,75.0
9904d542-9129-41c4-8c7c-0bb303964af3,75.0
ac41548a-e5d4-429c-a564-94d3eb897501,75.0
02b1be87-e98a-4e57-a4bb-db28b7c64b58,81.0
25156f98-51f2-444b-8a85-4bfb477158ad,81.0
b8f72f22-7943-46e8-9b85-1f653be5ea72,75.0
b27b9bb8-7c5d-4c9f-8e06-78bbfce66f92,82.5
5925bf66-6649-4eeb-b96f-cf1263482893,75.0
a5d5139d-99f0-4523-b392-f6d828e3ac3b,81.0
34a719ae-3de1-4641-838a-b640cb76299c,76.5
e75f36c5-dcf7-4d2b-ac9e-5141c911b5f5,81.0
86912974-bf0b-41f7-84aa-0febc08a092f,76.5
2bb96bfe-6842-4065-a080-e89942c10cac,79.5
1191b290-bad5-4e19-a0c8-ac4a530822b3,75.0
864c7620-6814-4479-912f-c60a8a82173e,82.5
110badeb-f619-4c1f-9635-d172472b38c2,75.0
cc975af6-65cd-450b-890c-21a5e1a83f34,79.0
a14032b2-9f78-477c-9a6e-45c4e8ca157b,78.0
e537adaf-005c-4121-9504-6f07547f6e44,75.0
bd1d8656-1465-4f97-880d-740af9c3719d,75.5
44f2442a-7b00-431c-b346-155c032ad012,79.5
6f01caa8-1a43-4c84-bf00-7e0d2572a6f5,78.0
61e5abab-b2fe-4d6a-87d9-dfd6b766ba75,77.0
ef884143-949b-4166-b490-384563b544b2,76.0
50b3dcc1-c50b-43a9-ad93-ef60da8e1a75,82.5
9b91a186-c825-49d6-9398-3bc625437af3,75.5
aae2eec9-f4a1-48e0-bc82-261dace1e753,75.5
8f464d9f-bd8d-4318-a34e-052fc8e67107,75.0
26ba622b-48ae-4c78-96b0-075f6499971d,75.0
5e687e5c-e19e-4dfb-90fc-46ee9c910b85,76.5
da3ac94e-8d1d-4b87-9aad-0c0e59bc91d0,75.0
10aaf46a-ae78-460e-8832-e42c4799e575,80.0
44af12bc-72af-444c-970c-c541e7a3d064,87.0
d0337d05-4f61-445e-8e4b-a0f817099ca8,75.0
51565ef7-1aa6-4d3f-8d27-cfc98ad22b07,78.5
c2ccc868-2da6-4f01-ae90-ca5563847d39,87.0
4fe7df33-6027-4436-8911-f7715eebf6d4,75.0
733c8d21-7151-45fa-a612-dc8282aba30d,79.5
4f3ed495-01cc-4eb8-8f6a-48f1c4824829,75.0
c8be0f7b-17ff-4c7b-aaef-a9ad0885fa19,85.5
b827680c-9b60-4a95-820f-09002ced8fb8,77.5
f4726717-f1ba-4032-810c-239ccfa514af,81.0
cd2fc686-14b4-4323-8c45-b53b476c236d,78.0
a722a36b-e82e-480e-80cc-b26b6159c4d0,75.0
be5cc3e5-af5f-4fdb-bdf3-81cdb376e784,75.0
f129ea7b-c3a0-49c2-b5c5-badd2fb8dfd1,78.0
ca0e95c1-da6b-4b48-86f5-86d029a9e133,76.0
8e2b9240-327b-42d3-b8ca-eb121074a8ab,75.0
5d2f77cd-4be7-4f0a-917d-7cfe6ac88243,77.0
3bcf6ee5-a98e-4e26-b8dc-e2af6123cb78,75.0
a2bb3649-deee-48b4-b894-1551307e9558,75.0
8fd1392e-0b02-4771-896a-bad119f3f0c6,76.5
8c6a873d-38e9-4371-9a00-c82b875d73f4,75.0
6c5aa2fd-555f-4af6-b409-dda01150cd99,84.0
f3304e27-34a6-4ec2-9fb3-8e66b412ae34,76.5
c105388b-66ed-4b71-a801-60886473aec5,81.0
9aa31012-f20f-4ce3-a62d-cee26e8597e0,78.0
1cc1208b-3f24-432c-abdb-6d57aba03a70,84.0
ef2b33b8-1799-4a55-a5a6-61ced4578937,81.0
3bcb858e-cc94-4623-a42a-54b77f159575,76.5
ff769cbe-c1f3-487a-bfcb-45044c94f8eb,84.0
73e24c7a-8304-4ab6-bdf7-48048ce3a595,82.5
8929d1e8-8f27-4a1b-8717-f0e82cecec55,76.0
7f1ba611-6489-4717-83eb-288564d49686,84.0
567eeba7-b444-4c15-9fc1-f1a53de429c9,75.0
eb447df7-9f49-461c-a79c-f4d6ca8892d4,75.0
3ba4f25d-9e3f-4bd3-b577-e224516db77f,75.0
e036e0a0-9851-4ea8-9f21-cba7af3862da,81.0
c600dada-a711-4a5e-bdda-fc945f1d3972,75.0
1eacdbc5-9b98-46fc-9d38-5af2cb96d597,75.0
a0f06911-9f7c-4868-9d5a-526232e7c31b,78.0
114a95a2-e8d7-4572-a2ea-20b17df8b11d,76.5
f57fe1d4-3ce9-457f-884c-256be68c0ed4,81.0
9a20160f-0aaa-42ad-8105-49de935082a5,76.5
1e6a46f3-6968-44d1-a649-17721e57fa63,82.5
c3f55cf2-7191-470e-a4b1-d7327d7c11c7,88.5
da8bccd0-d839-4a3f-81ca-684ec82c4cdc,75.5
643babf0-838d-4e3d-854a-d52b4dd2de03,75.0
4a0a6409-3b0a-40d6-bc5d-1db566f3fb08,78.0
8662c42f-6868-4c5a-af04-b70a37ed1379,84.0
5eaaf68a-f48d-49da-b9e9-a64af1f5cafd,76.0
f5b54c7e-8ab5-4064-99b1-743d371e2596,78.0
4452240c-f3a0-415d-bb6e-e7ffa9144fe0,84.0
4be3b493-3074-476b-9ed7-3426252f4016,88.5
612cca3c-1fd7-452b-b302-5988c30bfadb,75.0
631774b5-5844-492a-bc58-20cbbb82db5b,75.0
6d70d00c-5449-4728-9e0c-b4ba0996c0ab,76.5
a7c2150a-8b76-4755-b944-6181606427be,78.0
a8d679ca-d4a6-4ed2-a159-1261b9eb337d,85.5
8fba0d41-58fe-4820-9f6b-990519756c65,77.0
919492f5-b5ab-4f31-a2a4-4efab262ff54,79.5
92409ba1-a7c0-4c03-8206-96ed941d39b0,78.0
2433c7f4-0d5c-4c1a-a6d5-02b735420eec,82.5
6a36d576-8435-4220-a77d-d3f04373d9fd,78.0
fc47f4a1-63a8-4fe2-b32e-67942f65367b,78.0
42585c9c-bdec-4148-9b76-7176372c7709,75.0
32b7780b-aa2c-45be-8cc5-9c205cab4cb0,75.0
17d34e50-eea7-4d35-96bb-7d5e219218e4,78.0
5519211b-1c6e-4a2b-8a37-bbd9c384d640,81.0
bc0725f3-ad00-4276-800c-fe642a555cf0,76.0
bb6faeed-e9e8-482f-ba75-a1bc6de76885,78.0
8cce8043-70c8-4913-9ab9-e8887caba5a2,81.0
a6abea41-5f3c-494e-9c7b-809db7deda47,75.0
99642e9b-883b-45cc-bad1-e0f3e1426d07,78.0
fee8d4cd-118f-452b-ad19-1ecbcf1542b7,84.0
1ad549f4-2be9-4406-9b12-6db7b9fec386,75.0
3d070509-4dc1-48be-9b59-3ebda9cda1c5,77.0
8f6ec707-ac0e-489f-8c08-49c365274da2,82.5
bf374b97-dfee-4002-8dc1-5cb91d64ad95,82.5
4f546d52-2ed7-462c-889d-da5e3c8e8c00,76.5
427c61cb-9210-477d-b445-aa666ab62cb0,82.5
a0d9da4b-6be9-4268-8b38-3164108e5e58,78.0
40b0fc52-b6ae-4e2d-b200-e45fa4a67573,78.0
3e104fc2-c4f4-4569-ad5c-4b2dfc74b9ae,82.5
0ebcf12b-d7ed-43cd-86c0-9739360f3669,82.5
8bd938f0-bdd1-4a1a-b30b-91affce9c0e3,82.5
d8b869df-60b8-4042-bbe4-d6740a6d240f,78.0
b588106f-6848-4fcf-9cb5-f580469b388c,76.0
9a3eaaa6-bad4-4230-8bb3-7a74f730d337,78.5
7dec4e47-3129-49aa-bee5-aefbda551173,84.0
fc14cb9f-c421-4903-a6f2-d871b969c77c,76.5
c7939e8e-9e92-41dd-8202-c34cca243a72,78.0
963abc85-6aaa-40cb-95f7-addb43218bcf,78.0
c230c927-9ed1-43f3-a837-fdcebf75ee24,76.5
2777bf38-fffc-420d-8a7b-5c27caeca1b5,78.0
f2453be0-26c9-4cd7-af40-c5f9f3135c6c,78.0
3890a908-2ce4-4b65-af7f-563642f910c1,76.5
e52f81d9-7efc-4186-a956-1baf5df52c67,87.0
efb7cb5c-5070-4559-b8f6-596eca5bf310,76.5
bb539f15-2774-45fc-8ee9-8bbc53963fed,75.0
333f2677-2cc1-46ec-85ca-f6b971f8088c,87.0
133a13e6-2e45-4f50-a036-95b3e2146b08,87.0
d06c881f-eba7-493b-bbb0-45d8d909e77b,77.0
1d8c6b17-620f-40d8-93b4-f9ed47195b13,76.0
302a84ad-bfda-4862-9acd-8ff297197c87,78.0
746d03c5-d6d5-4f4b-b401-b2c5fa6c5bf9,81.0
89ff0bda-a0f9-4238-89ae-9772472ffd10,75.0
52f2619a-229e-46ad-89c9-24923a29dade,79.5
826b89f6-4ac6-494c-bda4-fc0c803493f5,80.0
c3b8b0dc-51c2-4ba6-976e-f40cc51954c9,76.5
b61f2c31-af85-4428-b68c-f779e14b7a8f,75.0
